Date,Load
2008-05-05,891894.0
2008-05-06,934391.0
2008-05-07,937794.0
2008-05-08,936091.0
2008-05-09,931330.0
2008-05-10,796562.0
2008-05-11,682953.0
2008-05-12,894170.0
2008-05-13,941751.0
2008-05-14,945706.0
2008-05-15,949312.0
2008-05-16,945782.0
2008-05-17,817724.0
2008-05-18,699579.0
2008-05-19,914906.0
2008-05-20,952426.0
2008-05-21,944454.0
2008-05-22,940949.0
2008-05-23,937273.0
2008-05-24,806272.0
2008-05-25,690611.0
2008-05-26,920359.0
2008-05-27,976894.0
2008-05-28,987521.0
2008-05-29,988628.0
2008-05-30,965669.0
2008-05-31,816287.0
2008-06-01,693806.0
2008-06-02,685529.0
2008-06-03,924406.0
2008-06-04,961102.0
2008-06-05,957335.0
2008-06-06,947250.0
2008-06-07,806626.0
2008-06-08,694394.0
2008-06-09,912290.0
2008-06-10,962316.0
2008-06-11,973817.0
2008-06-12,968795.0
2008-06-13,947128.0
2008-06-14,798886.0
2008-06-15,687932.0
2008-06-16,916759.0
2008-06-17,965851.0
2008-06-18,972584.0
2008-06-19,986515.0
2008-06-20,991163.0
2008-06-21,858690.0
2008-06-22,753078.0
2008-06-23,1018981.0
2008-06-24,1069204.0
2008-06-25,1097627.0
2008-06-26,1116603.0
2008-06-27,1105411.0
2008-06-28,934286.0
2008-06-29,812375.0
2008-06-30,1060643.0
2008-07-01,1094769.0
2008-07-02,1108473.0
2008-07-03,1110804.0
2008-07-04,1103610.0
2008-07-05,934557.0
2008-07-06,806950.0
2008-07-07,1039956.0
2008-07-08,1077013.0
2008-07-09,1069107.0
2008-07-10,914532.0
2008-07-11,1082858.0
2008-07-12,916837.0
2008-07-13,773723.0
2008-07-14,1007373.0
2008-07-15,1033703.0
2008-07-16,1042126.0
2008-07-17,1050472.0
2008-07-18,1039769.0
2008-07-19,890130.0
2008-07-20,770301.0
2008-07-21,1017865.0
2008-07-22,1029768.0
2008-07-23,1009308.0
2008-07-24,1023882.0
2008-07-25,1019929.0
2008-07-26,877759.0
2008-07-27,765084.0
2008-07-28,1011839.0
2008-07-29,1060362.0
2008-07-30,1073335.0
2008-07-31,1062944.0
2008-08-01,1043114.0
2008-08-02,881974.0
2008-08-03,781547.0
2008-08-04,944861.0
2008-08-05,969924.0
2008-08-06,959994.0
2008-08-07,938976.0
2008-08-08,912732.0
2008-08-09,782627.0
2008-08-10,687335.0
2008-08-11,771090.0
2008-08-12,779225.0
2008-08-13,789816.0
2008-08-14,782644.0
2008-08-15,668884.0
2008-08-16,668048.0
2008-08-17,634119.0
2008-08-18,749998.0
2008-08-19,792814.0
2008-08-20,808084.0
2008-08-21,819210.0
2008-08-22,831587.0
2008-08-23,773749.0
2008-08-24,699686.0
2008-08-25,880557.0
2008-08-26,937063.0
2008-08-27,955895.0
2008-08-28,965224.0
2008-08-29,972001.0
2008-08-30,852933.0
2008-08-31,746951.0
2008-09-01,994695.0
2008-09-02,1043125.0
2008-09-03,1046212.0
2008-09-04,1047851.0
2008-09-05,1055026.0
2008-09-06,910081.0
2008-09-07,789406.0
2008-09-08,1005067.0
2008-09-09,1043411.0
2008-09-10,1052449.0
2008-09-11,1067588.0
2008-09-12,1062533.0
2008-09-13,868032.0
2008-09-14,718260.0
2008-09-15,924449.0
2008-09-16,952615.0
2008-09-17,950164.0
2008-09-18,961907.0
2008-09-19,954985.0
2008-09-20,801620.0
2008-09-21,696517.0
2008-09-22,914536.0
2008-09-23,959055.0
2008-09-24,958635.0
2008-09-25,956785.0
2008-09-26,954650.0
2008-09-27,817730.0
2008-09-28,708085.0
2008-09-29,917767.0
2008-09-30,958884.0
2008-10-01,957890.0
2008-10-02,966097.0
2008-10-03,953248.0
2008-10-04,808905.0
2008-10-05,697193.0
2008-10-06,900158.0
2008-10-07,952252.0
2008-10-08,955890.0
2008-10-09,953336.0
2008-10-10,952727.0
2008-10-11,818396.0
2008-10-12,709792.0
2008-10-13,915211.0
2008-10-14,955940.0
2008-10-15,961127.0
2008-10-16,963542.0
2008-10-17,957548.0
2008-10-18,817868.0
2008-10-19,711762.0
2008-10-20,925532.0
2008-10-21,958477.0
2008-10-22,959315.0
2008-10-23,960036.0
2008-10-24,952379.0
2008-10-25,818556.0
2008-10-26,718015.0
2008-10-27,933598.0
2008-10-28,959731.0
2008-10-29,953407.0
2008-10-30,941488.0
2008-10-31,927694.0
2008-11-01,703275.0
2008-11-02,677937.0
2008-11-03,899264.0
2008-11-04,949936.0
2008-11-05,936308.0
2008-11-06,936176.0
2008-11-07,923726.0
2008-11-08,787482.0
2008-11-09,694161.0
2008-11-10,902993.0
2008-11-11,950568.0
2008-11-12,961337.0
2008-11-13,962510.0
2008-11-14,940112.0
2008-11-15,802361.0
2008-11-16,708083.0
2008-11-17,912899.0
2008-11-18,955243.0
2008-11-19,960150.0
2008-11-20,956286.0
2008-11-21,961235.0
2008-11-22,831011.0
2008-11-23,733378.0
2008-11-24,955728.0
2008-11-25,986107.0
2008-11-26,987069.0
2008-11-27,985488.0
2008-11-28,986320.0
2008-11-29,824217.0
2008-11-30,712056.0
2008-12-01,943983.0
2008-12-02,982341.0
2008-12-03,986454.0
2008-12-04,984994.0
2008-12-05,984646.0
2008-12-06,823763.0
2008-12-07,736698.0
2008-12-08,729458.0
2008-12-09,967751.0
2008-12-10,1001231.0
2008-12-11,997427.0
2008-12-12,957216.0
2008-12-13,837298.0
2008-12-14,758342.0
2008-12-15,953187.0
2008-12-16,969379.0
2008-12-17,960706.0
2008-12-18,950844.0
2008-12-19,916287.0
2008-12-20,798158.0
2008-12-21,718105.0
2008-12-22,830385.0
2008-12-23,819224.0
2008-12-24,718385.0
2008-12-25,611473.0
2008-12-26,619223.0
2008-12-27,690703.0
2008-12-28,656153.0
2008-12-29,757627.0
2008-12-30,755892.0
2008-12-31,711476.0
2009-01-01,630828.0
2009-01-02,735972.0
2009-01-03,717101.0
2009-01-04,674092.0
2009-01-05,761438.0
2009-01-06,700406.0
2009-01-07,872527.0
2009-01-08,906248.0
2009-01-09,911019.0
2009-01-10,799083.0
2009-01-11,713142.0
2009-01-12,932039.0
2009-01-13,976474.0
2009-01-14,972381.0
2009-01-15,982334.0
2009-01-16,971061.0
2009-01-17,832955.0
2009-01-18,733765.0
2009-01-19,944600.0
2009-01-20,977671.0
2009-01-21,972826.0
2009-01-22,964432.0
2009-01-23,960491.0
2009-01-24,828512.0
2009-01-25,730337.0
2009-01-26,941425.0
2009-01-27,969827.0
2009-01-28,962825.0
2009-01-29,960491.0
2009-01-30,947568.0
2009-01-31,829288.0
